_id,PK,CCR,AGE,GENDER,RACE,ARRESTTIME,ARRESTLOCATION,OFFENSES,INCIDENTLOCATION,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
95,1975356,16162844,21,M,B,2016-08-29T23:30:00,"800 Block Sebring AV Pittsburgh, PA 15216",13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"800 Block Sebring AV Pittsburgh, PA 15216",Beechview,6,1916,4,5,-80.02299777,40.41309915
97,1974535,16145596,25,F,B,2016-08-05T15:26:00,"5800 Block Forward AV Pittsburgh, PA 15217",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"5800 Block Forward AV Pittsburgh, PA 15217",Squirrel Hill South,4,1408,5,3,-79.92335695,40.4295955
1251,1976035,16173777,46,M,B,2016-09-29T09:30:00,"500 Block Liberty AV Pittsburgh, PA 15222",3929 Retail Theft. / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,"200 Block 5th AV Pittsburgh, PA 15222",Central Business District,2,201,6,6,-80.00207379,40.44122843
1392,1976199,16176354,29,F,B,2016-09-17T22:00:00,"Arlington AV & Josephine ST Pittsburgh, PA 15210",2701 Simple Assault.,"Arlington AV & Josephine ST Pittsburgh, PA 15210",Arlington Heights,3,1604,3,4,-79.96547218,40.41737349
3061,1978424,16218744,50,F,W,2016-11-21T03:38:00,"200 Block Suncrest ST Pittsburgh, PA 15210",2701 Simple Assault.,"200 Block Suncrest ST Pittsburgh, PA 15210",Knoxville,3,3001,3,4,-79.99037609,40.41035674
3069,1978432,16198154,21,M,B,2016-12-02T10:00:00,"1400 Block Locust ST Pittsburgh, PA 15219","2702 Aggravated Assault. / 3925 Receiving Stolen Property. / 5121 Escape. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 6110.2 Possesion of Firearm with Altered Mfg. Number","20 Block Ledlie ST Pittsburgh, PA 15219",Crawford-Roberts,2,305,6,3,-79.98326179,40.44699804
101,1975298,16160440,25,M,B,2016-08-26T13:14:00,"6900 Block Chaucer ST Pittsburgh, PA 15208",903 Criminal Conspiracy. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance,"6900 Block Chaucer ST Pittsburgh, PA 15208",Homewood North,5,1301,9,2,-79.90057853,40.46404145
102,1975301,16160440,40,M,B,2016-08-26T13:14:00,"6900 Block Chaucer ST Pittsburgh, PA 15208",13(a)(31) Marijuana: Possession Small Amount,"6900 Block Chaucer ST Pittsburgh, PA 15208",Homewood North,5,1301,9,2,-79.90057853,40.46404145
1317,1976106,16174891,38,F,W,2016-09-15T21:00:00,"100 Block Mairdale AV Pittsburgh, PA 15214",3802(a)(1) DUI - General Impairment / 3802(b) DUI - High Rate of Alchol - BAC >=.10% <.16%,"100 Block Mairdale AV Pittsburgh, PA 15214",Perry North,1,2602,1,1,-80.02064383,40.49034995
1827,1976782,16190610,52,M,B,2016-10-08T18:30:00,"Gem WY & N Pacific AV Pittsburgh, PA 15224",1543 Driving While Operating Privilege is Suspended or Revoked. / 3353 Prohibitions in Specified Places. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance,"Gem WY & N Pacific AV Pittsburgh, PA 15224",Garfield,5,1017,9,2,-79.93996339,40.46498537
2752,1978031,16211635,21,M,B,2016-11-09T23:08:00,"60 Block S 11th ST Pittsburgh, PA 15203",3502 Burglary.,"60 Block S 11th ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98759031,40.42850497
1829,1976784,16190623,43,F,W,2016-10-08T19:07:00,"1500 Block Saw Mill Run BL Pittsburgh, PA 15210",13(a)(16) Possession of Controlled Substance / 3736 Reckless Driving / 3745 Accidents Involving Damage to Unattended Veh.or Prop. / 3802(a)(1) DUI - General Impairment,"1500 Block Saw Mill Run BL Pittsburgh, PA 15210",Brookline,3,3206,4,4,-79.99981158,40.39806556
3599,1979139,16211132,25,F,B,2016-12-16T13:15:00,Zone 4,5503 Disorderly Conduct. / 4914 False Identification to Law Enforcement Authorities,Zone 4,,4,,,,,
4302,1980038,17004403,26,M,W,2017-01-08T08:23:00,"300 Block Bigham ST Pittsburgh, PA 15211",3304 Criminal Mischief. / 3503 Criminal Trespass,"300 Block Bigham ST Pittsburgh, PA 15211",Mount Washington,3,1903,2,5,-80.01542254,40.43298573
103,1975305,16160440,23,M,B,2016-08-26T13:14:00,"6900 Block Chaucer ST Pittsburgh, PA 15208",13(a)(31) Marijuana: Possession Small Amount,"6900 Block Chaucer ST Pittsburgh, PA 15208",Homewood North,5,1301,9,2,-79.90057853,40.46404145
1838,1976800,16190066,55,M,W,2016-10-12T23:50:00,"600 Block 1st AV Pittsburgh, PA 15219",2706 Terroristic Threats. / 5503 Disorderly Conduct. / 5505 Public Drunkenness / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,"40 Block Carrick AV Pittsburgh, PA 15210",Carrick,3,2904,4,4,-79.98243227,40.38840967
2753,1978032,16206501,27,M,B,2016-11-01T23:49:00,"I-376 RAMP & I-376 Pittsburgh, PA 15219",1543 Driving While Operating Privilege is Suspended or Revoked. / 13(a)(31)(i) Marijuana - Possess Small Amt for Personal Use / 3802(a)(1) DUI - General Impairment,"I-376 RAMP & I-376 Pittsburgh, PA 15219",Bluff,2,103,3,3,-79.95540196,40.428222
4049,1979736,16239418,33,F,B,2016-12-26T03:45:00,"6500 Block Rowan ST Pittsburgh, PA 15206",2701 Simple Assault.,"6500 Block Rowan ST Pittsburgh, PA 15206",Lincoln-Lemington-Belmar,5,1203,9,2,-79.9068427,40.46665034
107,1974487,16143325,33,M,W,2016-08-02T12:17:00,"6800 Block Frankstown AV Pittsburgh, PA 15208",3503 Criminal Trespass,"6800 Block Frankstown AV Pittsburgh, PA 15208",Homewood West,5,1207,9,2,-79.90598029,40.45810133
1652,1976556,16163197,23,M,W,2016-10-18T11:45:00,"S 14th ST & E Carson ST Pittsburgh, PA 15203",9015 Failure To Appear/Arrest on Attachment Order,"2000 Block Wharton ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.97681333,40.43002082
1837,1976799,16190058,39,F,W,2016-10-07T22:10:00,"Tripoli ST & Madison AV Pittsburgh, PA 15212",4910 Tampering with or Fabricating Physical Evidence. / 13(a)(16) Possession of Controlled Substance,"Tripoli ST & Madison AV Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-79.99762497,40.4565794
3033,1978384,16187752,19,M,W,2016-11-23T09:30:00,"100 Block Moon RD Washington, PA 15301",3502 Burglary. / 3921 Theft by Unlawful Taking or Disposition.,"900 Block Idlewood AV Pittsburgh, PA 15205",East Carnegie,6,2805,2,5,-80.07473125,40.41604107
3600,1979140,16216118,29,M,W,2016-12-28T13:44:00,"600 Block 1st AV Pittsburgh, PA 15219",3921 Theft by Unlawful Taking or Disposition.,"200 Block Alstead ST Pittsburgh, PA 15234",Overbrook,3,3207,4,4,-80.00068449,40.38456462
3071,1978434,16200038,36,M,B,2016-11-23T10:00:00,"900 Block 2ND AV Pittsburgh, PA 15219",2701 Simple Assault.,"Smithfield ST & Blvd Of The Allies Pittsburgh, PA 15222",Central Business District,2,201,6,6,-80.0001799,40.43777805
4303,1980039,17003024,33,M,B,2017-01-05T20:24:00,"N Lang AV & Hermitage ST Pittsburgh, PA 15208",9501 Bench Warrant,"N Lang AV & Hermitage ST Pittsburgh, PA 15208",Homewood North,5,1301,9,2,-79.89753262,40.46072705
1846,1976808,16191317,30,M,B,2016-10-09T20:52:00,"600 Block N St Clair ST Pittsburgh, PA 15206",2701 Simple Assault.,"600 Block N St Clair ST Pittsburgh, PA 15206",East Liberty,5,1113,9,2,-79.92510035,40.46803801
3991,1979642,16238366,18,F,B,2016-12-23T16:20:00,"200 Block Ridge AV Pittsburgh, PA 15212",9501 Bench Warrant,"200 Block Ridge AV Pittsburgh, PA 15212",Allegheny Center,1,2204,1,1,-80.0087389,40.45204221
108,1974489,16143325,23,F,W,2016-08-02T12:17:00,"6800 Block Frankstown AV Pittsburgh, PA 15208",3503 Criminal Trespass,"6800 Block Frankstown AV Pittsburgh, PA 15208",Homewood West,5,1207,9,2,-79.90598029,40.45810133
2757,1978036,16211705,38,M,B,2016-11-10T03:14:00,"100 Block S Highland AV Pittsburgh, PA 15206",5505 Public Drunkenness / 5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,"100 Block S Highland AV Pittsburgh, PA 15206",East Liberty,5,1115,9,2,-79.92496714,40.46094908
1173,1975956,16174094,24,M,W,2016-09-14T18:32:00,"2100 Block Brownsville RD Pittsburgh, PA 15210",13(a)(31) Marijuana: Possession Small Amount,"2100 Block Brownsville RD Pittsburgh, PA 15210",Carrick,3,2901,4,4,-79.98735091,40.39183252
1845,1976807,16191300,27,M,W,2016-10-09T20:43:00,"200 Block Edith ST Pittsburgh, PA 15211",2701 Simple Assault.,"200 Block Edith ST Pittsburgh, PA 15211",Duquesne Heights,3,1911,2,5,-80.02353087,40.43950177
3602,1979142,16224747,37,M,B,2016-12-29T08:15:00,"600 Block 1st AV Pittsburgh, PA 15219",2701 Simple Assault. / 2702 Aggravated Assault. / 2709 Harassment (Non-Specific),"4800 Block Chatsworth AV Pittsburgh, PA 15207",Hazelwood,4,1515,5,3,-79.94381916,40.41143448
109,1974498,16143345,19,M,B,2016-08-02T14:02:00,"900 Block Freeport RD Pittsburgh, PA 15238",9501 Bench Warrant,"900 Block Freeport RD Pittsburgh, PA 15238",Lincoln-Lemington-Belmar,5,1201,9,2,-79.89431722,40.48808181
1847,1976809,16189101,26,F,W,2016-10-06T16:20:00,"Howard ST & E North AV Pittsburgh, PA 15212",5902(a)(1) Prostitution  / 5902(a)(2) Prostitution - Loitering for purpose of,"James ST & Shawano ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-80.00099471,40.45468576
4307,1980043,17002258,40,M,W,2017-01-04T16:58:00,"4th AV & Grant ST Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"4th AV & Grant ST Pittsburgh, PA 15219",Central Business District,2,201,6,6,-79.99769917,40.43804256
112,1975134,16159844,48,M,W,2016-08-25T18:41:00,"100 Block Dawes ST Pittsburgh, PA 15210",3934 Theft from Vehicle,"100 Block Dawes ST Pittsburgh, PA 15210",Arlington,3,1603,3,4,-79.98173887,40.41547146
1848,1976810,16191356,28,M,W,2016-10-09T22:25:00,"1500 Block E Carson ST Pittsburgh, PA 15203",5505 Public Drunkenness / 3503(b)(1)(i) Actual Communication,"1500 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98330671,40.42868483
1948,1976930,16193536,30,M,B,2016-10-25T18:20:00,"900 Block 2nd AV Pittsburgh, PA 15219",3701 Robbery.,"600 Block Hillsboro ST Pittsburgh, PA 15204",Sheraden,6,2018,2,5,-80.05278859,40.45382839
4308,1980044,17002339,28,M,B,2017-01-04T18:50:00,"Federal ST N & Henderson ST Pittsburgh, PA 15212",5101 Obstructing Admin. of Law  / 5104 Resisting Arrest or Other Law Enforcement. / 3334 Turning Movements and Required Signals. / 4303 General Lighting Requirements. / 13(a)(31) Marijuana: Possession Small Amount,"Federal ST & Henderson ST Pittsburgh, PA 15212",Central North Side,1,2206,6,1,-80.00776455,40.45885515
113,1975256,16156354,33,F,W,2016-08-20T19:20:00,"Blossom WY & Turtle WY Pittsburgh, PA 15212",5902(a)(1) Prostitution  / 5902(a)(2) Prostitution - Loitering for purpose of,"Middle ST & Foreland ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-79.99938941,40.45456873
2558,1977740,16205304,36,F,W,2016-11-03T12:45:00,"300 Block Overbrook BL Pittsburgh, PA 15210","2706 Terroristic Threats. / 2709(a)(1) Harassment by Physical Contact, or Attempts or Threats","300 Block Overbrook BL Pittsburgh, PA 15210",Carrick,3,2904,4,4,-79.98853945,40.38813464
2758,1978037,16211432,37,F,W,2016-11-10T15:00:00,"600 Block 1st AV Pittsburgh, PA 15219",1543 Driving While Operating Privilege is Suspended or Revoked. / 3736 Reckless Driving / 3743 Accidents Involving Damage to Attended Veh. or Property,"1600 Block Saw Mill Run BL Pittsburgh, PA 15210",Carrick,3,2901,4,4,-79.9998956,40.397783
4314,1980050,17001551,50,M,B,2017-01-03T15:45:00,"2300 Block Saw Mill Run BL Pittsburgh, PA 15210",9093 Indirect Criminal Contempt,"2300 Block Saw Mill Run BL Pittsburgh, PA 15210",Overbrook,3,3207,4,4,-79.99552525,40.38677826
442,1974463,16144649,61,F,B,2016-08-23T11:00:00,"900 Block 2nd AV Pittsburgh, PA 15219",3928 Unauthorized Use of Automobile and Other Vehicles.,"2800 Block N Charles ST Pittsburgh, PA 15214",Perry South,1,2615,6,1,-80.01374287,40.46984602
4000,1979651,16227781,16,M,B,2016-12-27T15:22:00,"600 Block 1ST AV PITTSBURGH, PA 15219",2710 Ethnic Intimidation. / 2709(a)(4) Harassment Communicates Prohibited Acts,"100 Block PARKFIELD AV PITTSBURGH, PA 15210",Carrick,3,2904,4,4,-79.98734141,40.39125233
4053,1979740,16239506,36,F,B,2016-12-26T10:30:00,"6600 Block Lyric ST Pittsburgh, PA 15206",9501 Bench Warrant,"6600 Block Lyric ST Pittsburgh, PA 15206",Lincoln-Lemington-Belmar,5,1203,9,2,-79.90514216,40.46449546
3608,1979159,16229554,18,F,B,2016-12-09T08:30:00,"Liberty AV & 29th ST Pittsburgh, PA 15201","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","Liberty AV & 29th ST Pittsburgh, PA 15201",Strip District,2,203,7,6,-79.97353196,40.45727398
4316,1980052,17003379,34,M,W,2017-01-06T13:24:00,"Market ST Pittsburgh, PA 15222",13(a)(32) Paraphernalia - Use or Possession / 7512 Criminal Use of Communication,"Market ST Pittsburgh, PA 15222",Central Business District,2,201,6,6,-80.00456711,40.43785026
4317,1980055,16240014,30,M,W,2017-01-15T05:00:00,"600 Block 1st AV Pittsburgh, PA 15219",3934 Theft from Vehicle,"100 Block Anderson ST Pittsburgh, PA 15212",North Shore,1,2205,1,6,-79.99935852,40.4486304
1853,1976815,16193270,34,M,B,2016-10-12T20:50:00,"2300 Block Mission ST Pittsburgh, PA 15203","5104 Resisting Arrest or Other Law Enforcement. / 5126 Flight to Avoid Apprehension, Trial or Punishment. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 9501 Bench Warrant / 13(a)(31) Marijuana: Possession Small Amount","2300 Block Mission ST Pittsburgh, PA 15203",South Side Slopes,3,1608,3,4,-79.97373053,40.42301753
116,1974727,16150077,20,M,B,2016-08-11T21:10:00,"Herron AV & Milwaukee ST Pittsburgh, PA 15219","6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 6106 Firearms not to be Carried without a License. / 3323 Stop Signs and Yield Signs. / 3334 Turning Movements and Required Signals. / 13(a)(31) Marijuana: Possession Small Amount","Herron AV & Milwaukee ST Pittsburgh, PA 15219",Middle Hill,2,501,6,3,-79.96437732,40.45227105
444,1974587,16144902,71,F,B,2016-08-04T14:28:00,"400 Block Grant ST Pittsburgh, PA 15219","2706 Terroristic Threats. / 4953 Retaliation Against Witness,Victim or Party.","400 Block Grant ST Pittsburgh, PA 15219",Golden Triangle/Civic Arena,2,201,6,6,-79.99754951,40.43839262
1861,1976823,16193288,37,F,B,2016-10-13T15:19:00,"600 Block 1st AV Pittsburgh, PA 15219",903 Criminal Conspiracy. / 2701 Simple Assault. / 3503(b.1) Criminal Trespass - Simple Trespasser,"5400 Block Penn AV Pittsburgh, PA 15206",Garfield,5,1114,9,2,-79.93641591,40.46444116
4057,1979744,16241445,49,M,B,2016-12-29T19:42:00,"2000 Block Centre AV Pittsburgh, PA 15219",9501 Bench Warrant,"2000 Block Centre AV Pittsburgh, PA 15219",Middle Hill,2,501,6,3,-79.9799791,40.44358094
706,1974447,15231212,33,M,W,2016-08-22T17:43:00,"2nd AV & E Elizabeth ST Pittsburgh, PA 15207",9015 Failure To Appear/Arrest on Attachment Order,"4900 Block 2nd AV Pittsburgh, PA 15207",Hazelwood,4,1515,5,3,-79.9440557,40.40990781
4318,1980056,16240014,57,M,B,2017-01-18T15:00:00,"900 Block 2nd AV Pittsburgh, PA 15219",903 Criminal Conspiracy. / 3304 Criminal Mischief. / 3934 Theft from Vehicle,"100 Block Anderson ST Pittsburgh, PA 15212",North Shore,1,2205,1,6,-79.99935852,40.4486304
1644,1976536,16175359,34,F,B,2016-10-08T10:54:00,"600 Block 1st AV Pittsburgh, PA 15219",2705 Recklessy Endangering Another Person. / 2701(a)(3) Simple Assault - Attempts by Physical Menace ,"East Ohio ST & Cedar AV Pittsburgh, PA 15212",Allegheny Center,1,2204,1,1,-80.00169385,40.45331224
1863,1976826,16034831,51,F,B,2016-10-19T11:50:00,"600 Block 1ST AV Pittsburgh, PA 15219",3503(a) Criminal Trespass / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,"1600 Block Rankin AV Pittsburgh, PA 15212",Brighton Heights,1,2703,1,1,-80.03869382,40.47651676
119,1974477,16142821,24,M,B,2016-08-01T16:45:00,"Superior AV & Shadeland AV Pittsburgh, PA 15212",1543 Driving While Operating Privilege is Suspended or Revoked. / 13(a)(31) Marijuana: Possession Small Amount,"Superior AV & Shadeland AV Pittsburgh, PA 15212",Marshall-Shadeland,1,2704,1,1,-80.02970655,40.46805229
1866,1976829,16098824,19,M,B,2016-10-18T13:15:00,Zone 2,2701 Simple Assault. / 2706 Terroristic Threats. / 3502 Burglary. / 6106 Firearms not to be Carried without a License.,Zone 6,,6,,,,,
4319,1980057,16240622,20,M,B,2017-01-17T10:50:00,"600 Block 1st AV Pittsburgh, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","7200 Block Kelly ST Pittsburgh, PA 15208",Homewood South,5,1303,9,2,-79.8970281,40.45547009
3614,1979175,16230638,42,M,W,2016-12-11T01:08:00,"Alder ST & Emerson ST Pittsburgh, PA 15206",9501 Bench Warrant,"Alder ST & Emerson ST Pittsburgh, PA 15206",Shadyside,4,706,8,2,-79.92364363,40.45704288
122,1974570,16146505,49,M,B,2016-08-06T20:57:00,"4900 Block Dearborn ST Pittsburgh, PA 15224",2701 Simple Assault.,"4900 Block Dearborn ST Pittsburgh, PA 15224",Garfield,5,1017,9,2,-79.94500921,40.46599243
4320,1980058,16240887,57,M,B,2017-01-18T15:00:00,"900 Block 2nd AV Pittsburgh, PA 15219",903 Criminal Conspiracy. / 3304 Criminal Mischief. / 3934 Theft from Vehicle,"600 Block General Robinson ST Pittsburgh, PA 15212",North Shore,1,2205,1,1,-79.9979525,40.44948166
2124,1977175,16196864,23,M,B,2016-10-18T12:33:00,"Cordell PL & Arlington AV Pittsburgh, PA 15203",9501 Bench Warrant,"Cordell PL & Arlington AV Pittsburgh, PA 15203",Arlington Heights,3,1604,3,4,-79.96348543,40.41770058
4062,1979749,16241392,15,M,B,2017-01-03T10:21:00,"800 Block E Warrington AV Pittsburgh, PA 15210",903 Criminal Conspiracy. / 3502 Burglary. / 3701 Robbery.,"Hodge ST Pittsburgh, PA 15213",South Oakland,4,409,3,3,-79.95906774,40.43206743
123,1975008,16156959,24,M,W,2016-08-21T17:44:00,"800 Block Brookline BL Pittsburgh, PA 15226",3701 Robbery. / 13(a)(32) Paraphernalia - Use or Possession,"1000 Block Norwich AV Pittsburgh, PA 15226",Brookline,6,1918,4,4,-80.02086926,40.38834085
1870,1976833,16151513,62,F,B,2016-10-19T18:47:00,"East Ohio ST & Cedar AV Pittsburgh, PA 15212",2706 Terroristic Threats. / 2709 Harassment (Non-Specific),"200 Block East Ohio ST Pittsburgh, PA 15212",Allegheny Center,1,2204,1,1,-80.00366043,40.45302239
4323,1980061,16240934,57,M,B,2017-01-18T15:00:00,"600 Block 1st AV Pittsburgh, PA 15219",3304 Criminal Mischief. / 4106 Access Device Fraud / 3934 Theft from Vehicle,"600 Block General Robinson ST Pittsburgh, PA 15212",North Shore,1,2205,1,1,-79.9979525,40.44948166
1910,1976892,16159859,22,M,O,2016-10-20T12:35:00,Zone 2,2902 Unlawful Restraint. / 3121 Rape. / 3125 Aggravated Indecent Assault. / 3126 Indecent Assault.,Zone 5,,5,,,,,
2767,1978046,16190188,21,M,W,2016-11-18T02:40:00,"600 Block 1st AV Pittsburgh, PA 15219",3111 Obedience to Traffic-Control Devices. / 3324 Vehicle Entering or Crossing Roadway. / 3334 Turning Movements and Required Signals. / 3736 Reckless Driving / 3743 Accidents Involving Damage to Attended Veh. or Property,"Forbes AV & Oakland AV Pittsburgh, PA 15213",Central Oakland,4,405,3,3,-79.95697108,40.44156385
3076,1978439,16202693,25,M,W,2016-11-25T19:00:00,"200 Block Vineland ST Pittsburgh, PA 15234",2701 Simple Assault. / 2706 Terroristic Threats.,"1700 Block Broadway AV Pittsburgh, PA 15216",Beechview,6,1916,4,5,-80.025281,40.40847144
3718,1979289,16198403,17,M,B,2016-12-27T11:15:00,"7100 Block Highland DR Pittsburgh, PA 15206",3701 Robbery.,"600 Block Smithfield ST Pittsburgh, PA 15219",Central Business District,2,201,6,6,-79.99740551,40.44152525
124,1974608,16146050,37,F,B,2016-08-06T03:39:00,"Frankstown AV & N Braddock AV Pittsburgh, PA 15208",9015 Failure To Appear/Arrest on Attachment Order / 9501 Bench Warrant,"Frankstown AV & N Braddock AV Pittsburgh, PA 15208",Homewood North,5,1302,9,2,-79.89002088,40.45595757
450,1975183,16150744,20,M,W,2016-08-12T18:50:00,"100 Block Art Rooney AV Pittsburgh, PA 15212",13(a)(31) Marijuana: Possession Small Amount,"100 Block Art Rooney AV Pittsburgh, PA 15212",North Shore,1,2205,1,6,-80.01631623,40.44631465
4085,1979772,16238085,47,M,B,2017-01-11T07:20:00,"900 Block 2nd AV Pittsburgh, PA 15219",907 Possessing Instruments of Crime. / 3701 Robbery.,"2700 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1609,3,4,-79.96689241,40.42666614
